seconds,positive,negative,anger,happy,fear,sad,excited,closeup,body,faces,num_chars,spoken_words,written_words,has_letters,brightness,saliency,sharpness,vibrance,loudness,tempo,motion
149.4,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.639698241,0.25377146,0.352941176,462.9847097,0.004110326,103.359375,3537507.75
149.5,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.637770374,0.224123907,0.25620915,470.339073,0.007826945,103.359375,2763932.533
149.6,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.638480275,0.21533179,0.266666667,483.2417986,0.047217463,103.359375,2122041.05
149.7,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.648064432,0.213187211,0.290196078,498.8549284,0.039900468,103.359375,2010919.033
149.8,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.650702129,0.202207755,0.22745098,492.992318,0.026905971,103.359375,2158099.2
149.9,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.663460269,0.170977768,0.217647059,490.5434951,0.02450774,103.359375,1829474.55
150,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.649494843,0.19110661,0.188235294,446.0119738,0.01165291,103.359375,1513690.167
150.1,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.634159793,0.222378231,0.260784314,411.7840499,0.013795128,103.359375,1724653.65
150.2,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.626990692,0.216074621,0.25620915,393.1623618,0.044125387,103.359375,1543319.933
150.3,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.607103673,0.23412881,0.164705882,340.9385378,0.038765084,103.359375,1302377.95
150.4,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.597120801,0.248227961,0.225490196,305.5786458,0.038366491,103.359375,1738399.1
150.5,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.590128812,0.229578832,0.2,279.8175462,0.022622118,103.359375,1537885.6
150.6,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.576226789,0.223652344,0.229411765,253.5166394,0.012939256,103.359375,1339750.95
150.7,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.59173498,0.222432645,0.220915033,271.3204381,0.009497853,103.359375,1546522.2
150.8,2,0,0,4,0,0,0,0,1,1,1,0,0,0,0.651357616,0.182714603,0.61372549,286.1056252,0.039303043,103.359375,7563278.2
150.9,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.699380778,0.138908902,0.739215686,292.5262743,0.032898021,103.359375,22914715
151,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.703286585,0.151912616,0.88627451,320.7281768,0.025474913,103.359375,22884060
151.1,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.705214863,0.162241753,0.750980392,343.9557802,0.020882561,103.359375,23919941
151.2,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.701795116,0.17287455,0.85620915,350.9759997,0.023698645,103.359375,23736172
151.3,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.693504559,0.179075521,0.819607843,355.1903782,0.038960993,103.359375,23487710
151.4,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.689259846,0.191682822,0.933333333,352.653639,0.040019424,103.359375,23231121
151.5,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.68786205,0.178425926,0.895424837,347.6253382,0.0366289,103.359375,22482502.67
151.6,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.683570872,0.167128183,0.835294118,354.8555717,0.032344903,103.359375,21736634
151.7,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.677744563,0.144545075,0.847058824,366.1032117,0.018158802,103.359375,20901551.33
151.8,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.676991954,0.14376061,0.882352941,379.1082823,0.008826436,103.359375,19333648
151.9,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.677466046,0.14465109,0.833333333,382.4191278,0.016304212,103.359375,19683958
152,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.677342207,0.160734954,0.921568627,385.2970996,0.04065888,103.359375,16658470
152.1,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.673512607,0.163328752,0.931372549,409.1051541,0.035582498,103.359375,13343893
152.2,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.668860221,0.1600471,0.865359477,431.1967016,0.028506667,103.359375,11640792.33
152.3,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.666999636,0.158297647,0.833333333,441.9089715,0.01375287,103.359375,6358533
152.4,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.667155042,0.163941937,0.862745098,444.9970272,0.003839423,103.359375,3119781.5
152.5,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.66592815,0.164182581,0.858823529,455.7293008,0.024425044,103.359375,3720823.433
152.6,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.664256249,0.184545235,0.958823529,461.1269179,0.027335158,103.359375,3170735.9
152.7,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.663661299,0.181878215,0.967320261,466.5868097,0.034737986,103.359375,2170509.2
152.8,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.664530028,0.184475309,0.907843137,472.4864716,0.025956354,103.359375,1632020.6
152.9,2,0,0,3,0,0,0,0,1,1,2,0,0,0,0.663787477,0.188243875,0.943137255,477.1117347,0.010298231,103.359375,2225676.75
153,1.5,0,0,2,0,0,0,0,1,1,2,0,0,0,0.664102288,0.175779321,0.934640523,484.536683,0.004518151,103.359375,3468579.733
153.1,1.5,0,0,2,0,0,0,0,1,1,2,0,0,0,0.664069975,0.162286362,0.890196078,480.456512,0.028363193,103.359375,3772274.25
153.2,1.5,0,0,2,0,0,0,0,1,1,2,0,0,0,0.665283638,0.155410397,0.894117647,471.8011281,0.035790952,103.359375,3106295.4
153.3,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.66427128,0.15639974,0.888235294,473.0707519,0.025691809,103.359375,1214016.1
153.4,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.665190817,0.157635995,0.888235294,473.2717436,0.018940016,103.359375,1310401.35
153.5,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.664735371,0.16115805,0.891503268,473.3531137,0.00881329,103.359375,933590.0533
153.6,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.66422246,0.165346499,0.937254902,472.3829503,0.031572606,103.359375,746604
153.7,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.665182415,0.166759581,0.891503268,472.6989259,0.035318471,103.359375,485808.9333
153.8,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.664460215,0.163658854,0.866666667,474.1347752,0.029425148,103.359375,543500.075
153.9,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.663416985,0.157753665,0.896078431,474.1771517,0.025819336,103.359375,893403
154,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.66396644,0.163423675,0.869281046,475.2101743,0.02499382,103.359375,413045.5933
154.1,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.662864619,0.168241464,0.909803922,477.5223804,0.017027971,103.359375,217681.8
154.2,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.663071668,0.166855388,0.949019608,480.2035157,0.018410175,103.359375,75072.29667
154.3,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.663284534,0.169509066,1,482.2445516,0.049697094,103.359375,41409.785
154.4,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.663749396,0.168003472,0.962745098,483.8385963,0.043990036,103.359375,108310.87
154.5,1.5,0,0,3,0,0,0,0,1,1,2,0,0,0,0.646160033,0.200011574,0.969934641,549.9977052,0.038474866,103.359375,7678079.783
154.6,1,0.5,0,1,0,0,0,0,1,1,2,0,0,0,0.636614988,0.220311053,1,580.7731613,0.034072742,103.359375,794701.905
154.7,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.636123052,0.225251897,1,580.1585012,0.031145007,103.359375,522951.75
154.8,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.635818219,0.226912375,1,580.0085986,0.028563448,103.359375,462291.575
154.9,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.636155016,0.2272731,1,579.4010064,0.025837813,103.359375,389795.955
155,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.635988449,0.228777488,1,579.8953069,0.024172321,103.359375,261910.9433
155.1,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.636353267,0.228152971,1,579.8637355,0.022265473,103.359375,217657.645
155.2,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.637281689,0.223037712,0.967320261,581.7607609,0.021432757,103.359375,1264130.633
155.3,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.637872726,0.220884452,1,583.9333263,0.019496621,103.359375,852227.08
155.4,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.638636169,0.219476755,1,583.4408892,0.018032625,103.359375,677266.275
155.5,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.638521287,0.220556842,1,583.3006019,0.016780793,103.359375,462552.78
155.6,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.638711766,0.219132668,1,582.8928347,0.015796125,103.359375,241373.565
155.7,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.638654574,0.220424543,1,582.9614015,0.014999351,103.359375,215017.0767
155.8,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.638612731,0.22038749,1,582.8068254,0.014146107,103.359375,177554.15
155.9,1,0.5,0,0.5,0,0,0,0,1,1,2,0,0,0,0.638937982,0.218541184,1,582.7071287,0.013526554,103.359375,141453.9975
156,1,0.5,0,1,0,0,0,0,1,1,2,0,0,0,0.638836451,0.217686953,1,583.277513,0.012824947,103.359375,115774.6147
156.1,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.638974353,0.218500434,1,583.6015935,0.011021699,103.359375,102285.3825
156.2,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.638100203,0.216982221,1,582.1201855,0.009176681,103.359375,155550.18
156.3,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.637515601,0.215136719,1,579.0055468,0.007523214,103.359375,150709.66
156.4,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.638156041,0.21709322,1,578.0567432,0.006174977,103.359375,149575.675
156.5,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.637963897,0.218007973,1,578.0408354,0.005097519,103.359375,142432.2833
156.6,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.638261883,0.221003328,1,577.4186123,0.005507701,103.359375,136692.86
156.7,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.637947778,0.217965856,1,577.7472978,0.005686356,103.359375,120272.826
156.8,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.63783642,0.218630642,1,577.7781227,0.005317845,105.5126953,49396.162
156.9,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.638072828,0.218715278,1,577.6095713,0.005585993,107.6660156,34979.783
157,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.638122609,0.219219232,1,577.981508,0.005823381,107.6660156,38070.90433
157.1,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.638543209,0.216489921,1,578.2577783,0.004806592,111.8790336,84837.841
157.2,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0.638454652,0.216532761,1,578.3854457,0.005189789,112.3471467,209069.75
157.3,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.638217236,0.215762201,1,578.2923725,0.00407349,112.3471467,262391.15
157.4,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.638260437,0.215228829,1,578.1207598,0.00392247,112.3471467,314288.965
157.5,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.750271015,0.127253729,0.979084967,413.339011,0.00802698,112.3471467,10816800.17
157.6,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.749800155,0.126218895,0.996078431,405.1548247,0.030225428,112.3471467,3224911.9
157.7,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.751019908,0.1306422,0.939869281,401.36865,0.031806398,112.3471467,2021247.033
157.8,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.750054678,0.13033396,0.949019608,401.4687038,0.03200478,112.3471467,1898542.15
157.9,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.750780908,0.134854601,0.945098039,400.7178893,0.032129721,112.3471467,1980487.65
158,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.750503463,0.133352302,0.959477124,403.3162627,0.02913474,112.3471467,2907310
158.1,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.750403041,0.135381221,0.956862745,404.2645283,0.028612692,112.3471467,2514945.15
158.2,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.753242977,0.131999904,0.949019608,402.0920919,0.02648865,112.3471467,2602153.233
158.3,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.754130661,0.126765529,0.982352941,401.9522544,0.025355541,112.3471467,2375327.3
158.4,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.756240773,0.129082272,1,399.7135413,0.023675668,112.3471467,2845330.2
158.5,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.757253576,0.129508102,0.945098039,399.5247916,0.022666161,112.3471467,3102820.5
158.6,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.757870692,0.126139805,0.949019608,397.2630905,0.021759568,112.3471467,2930154.5
158.7,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.758505843,0.127570087,0.945098039,398.3642108,0.02291403,116.9431664,2647669.1
158.8,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.759593708,0.129606723,0.962745098,396.8564065,0.021702282,117.4538352,1475503.3
158.9,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.758473756,0.128466194,0.933333333,396.9172661,0.020435169,117.4538352,1814758.5
159,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.75839167,0.128933256,0.963398693,399.1550304,0.01896526,117.4538352,2633118.467
159.1,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.757212619,0.125923274,0.949019608,399.7126012,0.018648912,117.4538352,2353327.4
159.2,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.757047553,0.128877476,0.975163399,404.5045122,0.018029518,117.4538352,2038906.4
159.3,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.754467761,0.132319155,0.992156863,409.1491366,0.017519713,117.4538352,1878735.5
159.4,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.753106924,0.132405478,0.950980392,410.151541,0.016984921,117.4538352,5182340.75
159.5,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.751266402,0.133509195,0.979084967,410.0579271,0.016661512,117.4538352,3474790.4
159.6,0.5,0,0,1,0,0,0,0,1,1,2,0,0,0,0.752784002,0.134915365,0.996078431,408.4414256,0.016373719,117.4538352,2099885.2
159.7,0.5,0,0,1.5,0,0,0,0,1,1,2,0,0,0,0.75384122,0.134249293,0.981699346,409.2111116,0.016413246,117.4538352,1219772.78
159.8,0.5,0,0,1.5,0,0,0,0,1,1,2,0,0,0,0.753342742,0.138569878,0.992156863,409.3444253,0.016068842,117.4538352,417872.595
159.9,0.5,0,0,2,0,0,0,0,1,1,2,0,0,0,0.753743867,0.133502604,0.917647059,409.5695562,0.015539761,117.4538352,686601.6
160,0.5,0,0,2,0,0,0,0,1,1,2,0,0,0,0.753020916,0.128698077,0.954248366,408.4843828,0.014882142,117.4538352,965254.32
160.1,0.5,0,0,2,0,0,0,0,1,1,2,0,0,0,0.752849539,0.130155285,0.966666667,406.7204756,0.014248612,117.4538352,790834.225
160.2,0.5,0,0,2,0,0,0,0,1,1,2,0,0,0,0.753916133,0.132540349,0.960784314,405.1692665,0.014037168,117.4538352,780557.1667
160.3,0.5,0,0,2,0,0,0,0,1,1,2,0,0,0,0.753522607,0.131643036,0.976470588,404.9633199,0.013350187,117.4538352,813332.525
160.4,0.5,0,0,2,0,0,0,0,1,1,2,0,0,0,0.754270088,0.130782697,0.998039216,403.5098478,0.013230443,117.4538352,851385.6
160.5,0.5,0,0,2,0,0,0,0,1,1,2,0,0,0,0.754430353,0.129503762,1,403.2404233,0.012650056,117.4538352,885686.7667
160.6,0.5,0,0,1,0,0,0,0,1,1,1,0,0,0,0.612758275,0.174999759,1,331.5406987,0.012150692,117.4538352,13266253.82
160.7,0.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0.612872084,0.174493795,1,331.4208867,0.01176016,117.4538352,44653.702
160.8,0.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0.613106897,0.174983121,1,331.1890719,0.011283743,117.4538352,56910.6035
160.9,0.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0.6127978,0.174453848,1,331.0831987,0.011115269,117.4538352,159813.64
161,0.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0.612177469,0.1739855,1,329.6611864,0.010566404,117.4538352,1146470.25
161.1,0.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0.612477261,0.173392168,1,330.0059754,0.009459597,117.4538352,1191336.75
161.2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0.612740544,0.173369663,1,329.6471381,0.00840477,117.4538352,584585.95
161.3,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.613126427,0.175371335,1,329.0496275,0.016782528,122.487571,432647.75
161.4,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.612858376,0.173621238,1,329.0676751,0.0353658,123.046875,352523.24
161.5,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.613310237,0.170868538,1,328.9138519,0.007963335,123.046875,266310.7267
161.6,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.613079327,0.170463686,0.996078431,328.9438107,0.004600806,123.046875,236256.14
161.7,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.613141321,0.171029932,1,328.9113433,0.004149368,123.046875,207001.1733
161.8,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.613357715,0.171420235,1,328.8593735,0.003084553,123.046875,161072.02
161.9,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.612973019,0.171628086,0.994117647,328.8599926,0.002174936,123.046875,117511.66
162,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.613100166,0.170369567,1,329.026079,0.001482116,123.046875,64162.15667
162.1,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.613062634,0.171271701,0.988235294,328.9557272,0.001459981,123.046875,93581.0985
162.2,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.612946837,0.171004212,1,328.5439779,0.001507073,123.046875,248640.85
162.3,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.612644881,0.169021508,1,328.1868289,0.001409258,123.046875,327262.33
162.4,1,0,0,1.5,0,0,0,0,1,1,1,0,0,0,0.550685139,0.15680218,1,290.4605798,0.001469484,123.046875,4209598.775
162.5,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0.489987144,0.144298161,1,252.238274,0.007261535,123.046875,420776.9233
162.6,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0.489825153,0.150429205,1,252.2644361,0.025169882,128.2277961,311560.81
162.7,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0.489256196,0.146655575,1,252.1594129,0.023173498,135.9991776,196421.7467
162.8,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.488661295,0.144331838,1,252.3740418,0.021666715,135.9991776,96150.285
162.9,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.487859944,0.145228829,1,252.4547315,0.020292332,135.9991776,72469.715
163,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.487751868,0.145372942,1,252.0880872,0.018429854,135.9991776,78429.60167
163.1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.487185869,0.147089361,1,251.796728,0.017321339,135.9991776,95242.985
163.2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.487142923,0.145237429,1,251.2406558,0.016193303,135.9991776,114321.9567
163.3,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.487620348,0.144406346,1,250.8687901,0.014755874,135.9991776,133778.105
163.4,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.488212349,0.146057822,1,251.298484,0.013946428,135.9991776,143875.405
163.5,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.489438302,0.155154321,1,251.9189219,0.013019055,135.9991776,129709.3317
163.6,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.490230354,0.159245997,1,255.3158387,0.012328392,135.9991776,133594.497
163.7,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.497171142,0.17199701,1,273.6312452,0.012071443,135.9991776,460716.0233
163.8,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.501035643,0.18328342,1,280.7922334,0.01140936,135.9991776,930308.02
163.9,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.500449815,0.176095197,1,282.8397696,0.010884633,135.9991776,1176722.5
164,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.498787539,0.185617766,1,281.2809357,0.010226749,135.9991776,1132046.7
164.1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.496990387,0.205262105,1,280.583413,0.009782444,135.9991776,1244421.5
164.2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.497443727,0.20094827,1,281.6783677,0.010213203,135.9991776,1398338.533
164.3,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.495600337,0.168644145,1,269.8195637,0.009771935,135.9991776,875310.175
164.4,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.494307303,0.159964554,1,252.7259804,0.009330586,135.9991776,666941.655
164.5,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.484815515,0.167473476,1,186.2069674,0.007430923,135.9991776,346175.1667
164.6,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.483286482,0.173913484,1,180.7866529,0.007411378,135.9991776,83370.135
164.7,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.482347142,0.169710166,1,180.1643955,0.006588755,135.9991776,50094.849
164.8,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.482546764,0.169575858,1,180.2456906,0.006521678,135.9991776,34837.1735
164.9,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.483992693,0.174024161,1,181.3267685,0.006484267,135.9991776,35662.465
165,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.484353292,0.171862944,1,181.4424597,0.005834033,135.9991776,62896.54533
165.1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.484239932,0.177672164,1,181.4976498,0.005972926,135.9991776,54979.385
165.2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.706648627,0.110928016,0.955555556,238.57014,0.008394661,135.9991776,7050718.948
165.3,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.818780945,0.081037809,1,266.2009415,0.013704341,135.9991776,1381714.35
165.4,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.818031241,0.082118297,1,266.3012196,0.012189046,135.9991776,1498660.1
165.5,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.818161448,0.083161169,0.97124183,265.2321512,0.012473636,135.9991776,1555784.667
165.6,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.819171566,0.080658275,1,264.388852,0.017298232,135.9991776,1585686.55
165.7,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.818997038,0.082356128,1,264.556238,0.024849896,135.9991776,1574504.267
165.8,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.819256462,0.082714603,1,263.8210222,0.018918942,135.9991776,1491354.5
165.9,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.820252327,0.082477816,0.905882353,263.2523406,0.020857721,135.9991776,1685659.15
166,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.820167146,0.081191969,0.881045752,262.0449615,0.02435612,135.9991776,1741416.6
166.1,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.819790325,0.076792294,0.850980392,260.4033954,0.018771629,135.9991776,1306095.2
166.2,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.819850688,0.075205601,0.85620915,259.4577686,0.022703883,135.9991776,820958.02
166.3,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.818267614,0.073786892,0.835294118,259.9555433,0.023545702,135.9991776,395386.845
166.4,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.817995929,0.073078463,0.82745098,259.9567448,0.020396422,135.9991776,245441.37
166.5,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.818455043,0.071988008,0.845751634,259.5839395,0.012433278,135.9991776,413562.77
166.6,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.819296688,0.073384693,0.81372549,259.0412923,0.008681471,135.9991776,608563.15
166.7,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.819046379,0.072950264,0.85620915,259.4197981,0.005271094,135.9991776,752430.0167
166.8,1,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.819649953,0.072908468,0.852941176,261.2528198,0.004714858,126.619924,1445736.8
166.9,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0.81932603,0.076404321,1,264.0716206,0.00882649,89.10290948,1788395.6
167,0.5,0,0,1,0,0,0,1,1,1,1,0,0,0,0.819583161,0.078437982,0.932026144,265.227158,0.008527528,89.10290948,1187091.5
167.1,0.5,0,0,1,0,0,0,1,1,1,1,0,0,0,0.820388341,0.079386574,0.880392157,265.2375103,0.005453958,89.10290948,1097006.7
167.2,0.5,0,0,1,0,0,0,1,1,1,1,0,0,0,0.81970632,0.078614487,0.97254902,266.076021,0.005929302,89.10290948,1077203.467
167.3,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.821084487,0.079948158,0.919607843,265.8945381,0.005367542,89.10290948,2388978.5
167.4,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.820275841,0.080508295,0.866666667,268.3049986,0.005710087,89.10290948,2824607.5
167.5,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.820279681,0.079300412,0.922875817,269.1100854,0.017060901,89.10290948,1307891.433
167.6,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.820626336,0.079286024,0.919607843,269.3296592,0.015337994,89.10290948,1106243
167.7,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.81967249,0.078061503,0.97124183,270.3121522,0.006103839,89.10290948,880640.4633
167.8,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.819745107,0.078954475,0.960784314,270.0064311,0.005642046,89.10290948,711873.38
167.9,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.819805544,0.078620515,0.974509804,270.5307593,0.005136093,89.10290948,609910.95
168,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.819508454,0.078892265,0.97124183,271.5442125,0.005216215,89.10290948,453965.0733
168.1,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.817304898,0.081419512,1,273.2455948,0.004949422,89.10290948,560087.675
168.2,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.814319664,0.084637346,0.989542484,278.5695051,0.028066117,89.10290948,817282.2333
168.3,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.814712546,0.085799576,0.937254902,281.2545318,0.018139156,89.10290948,401879.61
168.4,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.815884199,0.085539641,0.919607843,282.1910107,0.014040254,89.10290948,205663.19
168.5,0.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.817581341,0.084001736,0.882352941,282.7864572,0.019174143,89.10290948,368443.4433
