seconds,positive,negative,anger,happy,fear,sad,excited,closeup,body,faces,num_characters,spoken_words,written_words,letters,brightness,saliency,sharpness,vibrance,loudness,tempo,motion
441,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.515373595,0.20918514,0.950326797,152.3829996,0.039200675,107.6660156,200133.0533
441.1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.514864662,0.217970033,0.966013072,157.0368503,0.038907013,107.6660156,141192.531
441.2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.515005956,0.236657316,0.934640523,165.8107348,0.042574075,107.6660156,153540.9087
441.3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.517857559,0.233726738,0.929411765,175.63558,0.03961088,107.6660156,290388.4867
441.4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.522389413,0.236986864,0.929411765,187.6183419,0.057551738,107.6660156,190982.5167
441.5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.526079554,0.222565453,0.929411765,196.4122233,0.054459159,107.6660156,193325.9667
441.6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.52789251,0.226549672,0.937254902,202.8994676,0.039646914,107.6660156,127077.1247
441.7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.528118295,0.232344691,0.958169935,210.5802687,0.038632519,107.6660156,138836.2383
441.8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.530689847,0.227349024,0.934640523,216.5711747,0.037412709,107.6660156,344603.75
441.9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.534563492,0.224119686,0.94379085,223.0959917,0.049895695,107.6660156,298371.5783
442,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.539643099,0.199802728,0.988235294,229.7679167,0.04993919,107.6660156,415556.5033
442.1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.541678544,0.207589856,0.97254902,233.8550292,0.048744022,107.6660156,244443.476
442.2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.544199673,0.198087712,0.983006536,240.9253221,0.0423085,107.6660156,297117.833
442.3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.546199362,0.197129858,1,249.3833959,0.036962244,107.6660156,463225.53
442.4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.548991588,0.219937055,1,256.5454776,0.043845856,107.6660156,390971.0208
442.5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.498395433,0.213502326,1,419.2743168,0.055244008,107.6660156,1588496.92
442.6,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.500307274,0.204061759,0.993464052,429.9915798,0.053938623,107.6660156,428421.0833
442.7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.511599067,0.22010582,1,446.4916081,0.042131122,107.6660156,342319.6227
442.8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.532926791,0.218401067,0.911111111,462.0815423,0.031480912,107.6660156,972973.6467
442.9,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.551260558,0.17353015,0.860130719,478.3764363,0.026920743,107.6660156,347093.5105
443,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.558333485,0.154711731,0.939869281,505.0662615,0.031341056,107.6660156,922284.12
443.1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.560461474,0.174239418,0.997385621,524.6583845,0.040845527,107.6660156,761841.454
443.2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.567428291,0.187509122,1,540.3412982,0.027538311,107.6660156,415134.2411
443.3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.579231235,0.202663747,1,552.7178868,0.029285856,107.6660156,800054.5667
443.4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.593041143,0.195657727,0.986928105,565.6099009,0.031610198,107.6660156,921567.1606
443.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.603198541,0.170984994,1,582.4349896,0.031660054,107.6660156,730812.2467
443.6,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.608627111,0.182521438,0.99869281,599.1696137,0.05208848,107.6660156,823220.0683
443.7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.612512105,0.200155081,1,616.3295967,0.084853356,107.6660156,930130.231
443.8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.174953516,0.109286627,0.815686275,43.76976322,0.056261147,107.6660156,932285.98
443.9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.174967955,0.108789454,0.818300654,43.74652689,0.053433549,107.6660156,50736.5581
444,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.174816939,0.108829365,0.864052288,43.52146101,0.057852582,107.6660156,85356.12
444.1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.174744071,0.108754105,0.809150327,43.43560912,0.056629191,107.6660156,64872.8742
444.2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.177880383,0.113051907,0.824836601,54.86282461,0.059504996,112.3471467,96134.924
444.3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.196569638,0.105333196,0.823529412,114.3557996,0.066241747,112.3471467,1011223.3
444.4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.195934659,0.10195904,0.813071895,142.2143769,0.056749971,112.3471467,607457.5677
444.5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.196852845,0.120996397,0.82875817,150.1342357,0.055027416,112.3471467,312501.4067
444.6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.19457181,0.117981436,0.818300654,158.8209768,0.059587653,112.3471467,382419.0597
444.7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.20809158,0.117079456,0.924183007,196.716131,0.067847818,112.3471467,389897.3267
444.8,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.237976924,0.12857713,0.8,258.9991397,0.093583638,112.3471467,850965.8
444.9,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.241880462,0.113902573,0.754248366,267.8822817,0.066975766,112.3471467,301160.574
445,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.241985397,0.11502235,0.783006536,283.0782311,0.063709207,112.3471467,344958.23
445.1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.240620276,0.1140816,0.797385621,285.0763481,0.053106971,112.3471467,110467.4677
445.2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.24051975,0.114582193,0.775163399,285.7681149,0.042618159,112.3471467,117833.859
445.3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.240898125,0.113793103,0.793464052,287.2263681,0.060467315,112.3471467,176752.51
445.4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.241326919,0.113837575,0.758169935,288.0237938,0.046339621,112.3471467,105414.4147
445.5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.241705111,0.111137338,0.806535948,287.7560173,0.046260783,112.3471467,136244.3733
445.6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.241825732,0.108310527,0.767320261,286.8626868,0.045324754,112.3471467,107815.973
445.7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.242007675,0.105750547,0.784313725,285.9549127,0.045291469,112.3471467,162799.262
445.8,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.243260197,0.106305875,0.82745098,288.5118835,0.042298032,112.3471467,386027.4933
445.9,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.245019479,0.106460956,0.82875817,291.0872861,0.043613484,112.3471467,396587.5337
446,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.251074223,0.106267105,0.807843137,294.5026587,0.046714615,112.3471467,874242.8033
446.1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.253984996,0.107707307,0.803921569,300.0470854,0.050550035,112.3471467,708409.722
446.2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.250916571,0.118076081,0.892810458,308.5310413,0.05138673,112.3471467,639900.5853
446.3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.249134582,0.163232074,0.82745098,326.1875433,0.052803449,112.3471467,1102256.4
446.4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.252608441,0.216645001,0.589542484,345.7233896,0.063150987,112.3471467,614827.3305
446.5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.263722892,0.216203704,0.860130719,358.510714,0.064511688,112.3471467,1040035.927
446.6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.264514101,0.197011266,0.91503268,368.020605,0.050160516,112.3471467,580683.9277
446.7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.257824843,0.215693988,0.703267974,390.7587243,0.051180252,112.3471467,503610.6868
446.8,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.246301027,0.205361704,0.681045752,402.398159,0.057206507,112.3471467,643764.7667
446.9,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.248450351,0.190037174,0.726797386,421.3789665,0.054512786,112.3471467,382755.2638
447,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.256887496,0.211627668,0.602614379,443.8195978,0.078124406,112.3471467,606762.86
447.1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.267764036,0.29450488,0.747712418,463.9325584,0.072693604,112.3471467,436156.8079
447.2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.283108908,0.313407681,0.918954248,480.4168549,0.056758257,123.046875,499910.0446
447.3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.290276293,0.30557266,0.749019608,479.0160294,0.072415671,123.046875,878095.08
447.4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.284582171,0.274313538,0.925490196,463.376251,0.074724345,123.046875,622428.6859
447.5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.295517666,0.284272943,0.849673203,478.7599272,0.076872992,123.046875,868658.6033
447.6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.316407733,0.24247058,0.709803922,523.462925,0.06974094,123.046875,950707.9107
447.7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.358295323,0.244227787,0.74379085,623.6474789,0.06664092,123.046875,1116944.018
447.8,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.39529431,0.245452472,0.816993464,710.3330123,0.073743051,123.046875,1444762.733
447.9,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.424239579,0.23064906,0.758169935,776.9681377,0.067184135,123.046875,917050.557
448,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.450858836,0.234934319,0.692810458,835.7883167,0.075732651,123.046875,1299501.4
448.1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.471417034,0.242540139,0.699346405,874.4060408,0.069487564,123.046875,821548.7657
448.2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.498136723,0.219324713,0.77124183,922.529454,0.062004591,123.046875,777949.7283
448.3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.526785227,0.212659642,0.826143791,968.3888955,0.061640245,123.046875,1045469.6
448.4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.552986614,0.193876574,0.773856209,999.2369491,0.05849365,123.046875,756305.3397
448.5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.57248502,0.201457307,0.751633987,1026.080128,0.064258701,123.046875,1110736.067
448.6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.580796817,0.191515006,0.764705882,1044.470506,0.060633249,123.046875,749015.6883
448.7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.59018675,0.112568418,0.737254902,1074.006241,0.064062487,123.046875,713073.2883
448.8,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.584404503,0.180978608,0.775163399,1081.23049,0.064564397,123.046875,1023061.633
448.9,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.57055823,0.229961458,1,1063.077441,0.07594766,123.046875,631963.444
449,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.560692951,0.219870918,0.776470588,1058.320194,0.067650198,123.046875,983476.2533
449.1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.553783932,0.202130086,0.803921569,1055.629467,0.061454154,123.046875,687253.129
449.2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.544463351,0.254838305,0.918954248,1041.200305,0.068324369,123.046875,703648.598
449.3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.530553145,0.232364076,1,1004.567191,0.067144552,123.046875,1096544.5
449.4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.512754292,0.229508758,1,966.4604984,0.056587258,123.046875,700475.006
449.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.503243598,0.20293628,1,934.3470514,0.056690187,123.046875,1157473.747
449.6,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.490883024,0.194630314,1,898.7070202,0.063096967,123.046875,519624.8413
449.7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.476674667,0.213788542,0.890196078,866.0882057,0.05796469,123.046875,484161.615
449.8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.471099963,0.247406951,0.926797386,856.5475798,0.072665486,123.046875,703108.2333
449.9,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.466209794,0.22420863,0.973856209,846.922484,0.071352667,123.046875,492911.9097
450,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.449780981,0.230580642,0.875816993,805.2509644,0.065843688,123.046875,961298.5867
450.1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.42363732,0.251051359,0.862745098,744.5422662,0.050541141,123.046875,909956.0767
450.2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.383897564,0.262691571,0.900653595,627.1441274,0.061020648,123.046875,895574.686
450.3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.36677195,0.261572934,0.849673203,573.8829874,0.066017572,124.2773438,1316779.567
450.4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.352394122,0.2792157,0.881045752,531.5140265,0.074497304,129.1992188,485694.0713
450.5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.340193154,0.283587621,0.895424837,493.7815484,0.081717527,134.6391859,325705.7567
450.6,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.33481409,0.269288223,0.966013072,477.7137472,0.078703678,135.9991776,158667.2873
450.7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.32902949,0.25308794,0.848366013,464.4081382,0.066627514,135.9991776,127436.821
450.8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.325125098,0.250319285,0.912418301,454.5288043,0.053645395,135.9991776,149568.1533
450.9,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.322000842,0.250168765,0.952941176,445.7835008,0.047756564,135.9991776,81099.45433
451,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.319423069,0.254339993,0.956862745,439.5771955,0.055079408,135.9991776,101246.2283
451.1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.318269642,0.256393678,0.963398693,437.0146519,0.05286553,135.9991776,56970.779
451.2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.317091052,0.254955756,0.932026144,434.3839602,0.039775921,135.9991776,51727.36767
451.3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.865210531,0.047162926,0.903267974,32.58276039,0.046269181,135.9991776,1736704.633
451.4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.582393344,0.046615581,0.708496732,127.8396808,0.069373406,135.9991776,966853.5851
451.5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.575435225,0.046167442,0.687581699,124.8419713,0.12160632,135.9991776,34523.526
451.6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.571374803,0.045588168,0.68627451,120.7988868,0.097352625,135.9991776,33451.302
451.7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.565562008,0.046782065,0.68627451,115.8874296,0.091062181,135.9991776,32770.31233
451.8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.559699358,0.046114988,0.687581699,111.8294558,0.076165158,135.9991776,53866.69767
451.9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.555091984,0.049124247,0.692810458,110.9173258,0.067638871,135.9991776,79309.285
452,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.502045788,0.131200967,0.762091503,105.3658142,0.056038531,135.9991776,633512.9367
452.1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.416989663,0.179598841,0.843137255,135.6097362,0.05687294,135.9991776,158115.9397
452.2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.374449363,0.19706372,0.861437908,144.8059498,0.053383216,135.9991776,113602.212
452.3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.350154782,0.212856915,0.960784314,182.5108192,0.056016868,135.9991776,137242.1517
452.4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.325415388,0.210886471,0.952941176,250.8705011,0.070399546,135.9991776,69042.27
452.5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.311881643,0.201928252,0.892810458,278.6913334,0.056319563,135.9991776,70189.14
452.6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.305778411,0.201998951,0.958169935,276.9406526,0.062899074,135.9991776,43404.49333
452.7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.298731008,0.19495416,0.726797386,274.5340249,0.07310247,135.9991776,41093.735
452.8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.29223126,0.195687375,0.790849673,272.7555697,0.072294717,135.9991776,55271.12167
452.9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.286179087,0.195409141,0.705882353,269.8862953,0.061244499,135.9991776,39767.61133
453,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.20621969,0.152367269,0.917647059,99.28409582,0.083454986,135.9991776,839542.789
453.1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.206462011,0.152790321,0.917647059,99.54436766,0.060452143,135.9991776,31951.62513
453.2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.206691619,0.152805145,0.917647059,99.83103778,0.054147906,135.9991776,30965.00033
453.3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.206593142,0.155890805,0.917647059,99.9160765,0.047885268,135.9991776,44571.903
453.4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.206602796,0.156894271,0.981699346,99.95665582,0.055153882,129.1992188,34718.75233
453.5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.207080941,0.152848477,0.921568627,100.2896509,0.061560621,129.1992188,56083.11433
453.6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.207578301,0.150843824,0.869281046,100.46621,0.053747519,129.1992188,42096.16447
453.7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.208275433,0.149499407,0.901960784,100.5387652,0.05839998,129.1992188,42260.736
453.8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.209084797,0.147867634,0.835294118,99.96604786,0.065942024,129.1992188,68605.198
453.9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.209837938,0.152111841,0.958169935,98.65227655,0.055633381,129.1992188,50809.346
454,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.211304041,0.15598773,0.908496732,97.72325356,0.048211881,129.1992188,80425.54333
454.1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.21204582,0.161731436,0.924183007,96.2625598,0.044694446,129.1992188,58867.045
454.2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.212374222,0.171817415,0.866666667,95.20424066,0.045653064,129.1992188,62772.03167
454.3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.21161445,0.175306741,0.896732026,95.09563315,0.041147836,129.1992188,86207.35167
454.4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.237592526,0.183539728,0.954248366,101.2074297,0.038140107,129.1992188,1042529.427
454.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293014921,0.191859378,0.91372549,111.3984185,0.040083623,129.1992188,307100.7267
454.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294532869,0.180133643,0.882352941,112.9121412,0.038430837,129.1992188,243372.407
454.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297659933,0.174714924,0.726797386,117.6457692,0.069013776,129.1992188,263952.919
454.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30105969,0.18241539,0.704575163,123.469263,0.113179381,129.1992188,425543.8167
454.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305031124,0.182313903,0.639215686,133.0955779,0.089297164,129.1992188,315128.759
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308961613,0.173800401,0.658823529,144.845513,0.089806934,129.1992188,503113.9567
455.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310402983,0.165689427,0.703267974,153.1525781,0.086754399,129.1992188,358943.6747
455.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311138376,0.162731481,0.648366013,162.7015295,0.07125917,129.1992188,375249.1267
455.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310961195,0.158481573,0.610457516,169.0311538,0.064439435,129.1992188,580063.85
455.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310510154,0.160358511,0.635294118,172.4192242,0.055574011,129.1992188,411444.077
455.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309441341,0.160595694,0.705882353,174.9719488,0.061762803,129.1992188,629268.03
455.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308195169,0.154100529,0.730718954,174.9549732,0.065926104,129.1992188,440357.2177
455.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305643019,0.158812261,0.688888889,172.107023,0.062688037,129.1992188,459727.08
455.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302598062,0.172229064,0.68496732,167.629417,0.063061245,129.1992188,623844.4667
455.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299003161,0.166047482,0.766013072,159.4325159,0.062937356,129.1992188,422315.788
456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294804454,0.157554506,0.759477124,149.5075088,0.057419243,129.1992188,629182.7667
456.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29153792,0.157630907,0.68627451,142.7687871,0.056173024,129.1992188,421117.7263
456.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286380017,0.18098659,0.644444444,130.9193851,0.059645153,129.1992188,418350.7723
456.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282501373,0.174589491,0.589542484,122.1940935,0.055940742,129.1992188,603259.5
456.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27880985,0.22488825,0.491503268,114.959111,0.056405403,129.1992188,403895.494
456.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27465206,0.253359332,0.521568627,107.3295541,0.056089497,129.1992188,605031.7867
456.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272098962,0.247265554,0.528104575,103.1913669,0.051308229,129.1992188,406987.1207
456.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267726902,0.275668217,0.479738562,96.6457933,0.096527976,129.1992188,404970.0103
456.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262881192,0.284166895,0.590849673,90.5962669,0.07905658,129.1992188,593762.17
456.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257736016,0.290563994,0.541176471,85.59411958,0.069687011,129.1992188,394566.895
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25237052,0.297688606,0.501960784,82.34288578,0.064695968,129.1992188,571873.5167
457.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248411504,0.303158639,0.501960784,79.92328346,0.065542848,129.1992188,375818.7647
457.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243173686,0.288319878,0.552941176,77.38480255,0.065736607,129.1992188,364937.961
457.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238438554,0.267330323,0.458823529,75.62697602,0.072290435,129.1992188,528224.5667
457.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235399401,0.243423873,0.483660131,77.68746579,0.068890016,129.1992188,349599.467
457.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232364724,0.23731185,0.520261438,80.93552601,0.067967192,129.1992188,482714.4467
457.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229614873,0.231535076,0.511111111,81.49941845,0.078433448,129.1992188,312655.4367
457.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225941573,0.251623791,1,80.91146942,0.1209614,124.2773438,301425.8997
457.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222932041,0.24258347,0.652287582,80.29643465,0.067789687,123.046875,424973.0433
457.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220612025,0.218013364,0.692810458,79.53167153,0.069439587,123.046875,271202.1877
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218030916,0.195306513,0.71503268,78.38984522,0.08572097,123.046875,381807.9033
458.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215949707,0.192252782,0.873202614,77.28702893,0.07879654,123.046875,240654.1417
458.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212991614,0.15146871,0.862745098,76.00180016,0.061970692,123.046875,228970.3047
458.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210708848,0.136322067,0.955555556,74.85402679,0.059189005,123.046875,315969.24
458.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208471055,0.303907818,0.964705882,73.39154782,0.063191693,123.046875,198677.8413
458.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206727152,0.236358557,0.947712418,72.84775158,0.050646902,123.046875,269521.29
458.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205397733,0.280203202,0.996078431,72.47110498,0.050730853,123.046875,166977.3323
458.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203767726,0.315928891,0.968627451,72.30224488,0.052280819,123.046875,153470.7772
458.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202652358,0.324159597,1,71.54346682,0.046042079,123.046875,196027.2
458.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201680516,0.300100347,1,71.14827333,0.045287567,123.046875,112311.3747
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200709617,0.312706395,1,70.73763126,0.041681113,123.046875,136777.9367
459.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199827519,0.312796479,1,70.62659845,0.043479792,123.046875,82981.7068
459.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198264705,0.293090905,1,70.4175224,0.04678516,123.046875,74131.30557
459.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196783514,0.28603243,1,69.96442027,0.044581043,123.046875,94735.97167
459.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195538733,0.271702244,1,69.79874896,0.056826006,123.046875,58431.396
459.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194904894,0.245563082,1,69.19388139,0.04914321,123.046875,69690.54267
459.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194206242,0.24476829,1,69.04334975,0.043163446,123.046875,44194.2718
459.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192961375,0.237439564,1,68.98558454,0.032394549,123.046875,40310.07333
459.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192075222,0.226003467,1,68.54752047,0.029783951,123.046875,49394.86467
459.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191232748,0.216207125,1,68.3310317,0.028382631,123.046875,30907.2135
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190883167,0.164559387,1,67.99770343,0.029858305,123.046875,37955.12667
